"mindex","n","predictors","rsquare","adjr","rmse","predrsq","cp","aic","sbic","sbc","msep","fpe","apc","hsp"
4284,7,"Hepatitis_B BMI Diphtheria Incidents_HIV GDP_per_capita Thinness_five_nine_years Economy_status_Developed",0.805136785907903,0.804659179991011,4.1512221022492,0.803930021166304,461.373266909436,16298.9310040073,8169.06159318921,16352.57077476,49492.5787906935,17.3291863704499,0.195954884759279,0.00605286012480773
4285,7,"Alcohol_consumption Hepatitis_B Diphtheria Incidents_HIV GDP_per_capita Population_mln Schooling",0.805098039759021,0.804620338876078,4.15163479141607,0.803875328095849,462.031295003161,16299.5004185064,8169.62816231047,16353.1401892591,49502.4197801041,17.3326320656174,0.195993847973421,0.006054063661456
4286,7,"Alcohol_consumption Diphtheria Incidents_HIV GDP_per_capita Thinness_five_nine_years Schooling Economy_status_Developed",0.805027737782754,0.804549864591046,4.15238348018102,0.803711761757549,463.225237543585,16300.5332893689,8170.65587303406,16354.1730601216,49520.275516066,17.3388840206342,0.196064543798294,0.00605624738828624
4287,7,"Alcohol_consumption Hepatitis_B Diphtheria Incidents_HIV GDP_per_capita Schooling Economy_status_Developed",0.804908682478563,0.804430517484638,4.15365106519,0.803604293841468,465.24716067982,16302.281591028,8172.39544367324,16355.9213617807,49550.513927408,17.3494716092888,0.19618426607898,0.0060599454957343
4288,7,"Alcohol_consumption BMI Diphtheria Incidents_HIV GDP_per_capita Thinness_five_nine_years Economy_status_Developed",0.804888533969146,0.804410319591619,4.15386554863797,0.803614314942004,465.58934398387,16302.577362014,8172.68973799561,16356.2171327667,49555.6313719422,17.351263416308,0.196204527465201,0.00606057135069516
4289,7,"Hepatitis_B Measles Diphtheria Incidents_HIV GDP_per_capita Thinness_ten_nineteen_years Schooling",0.804749827508879,0.804271273164538,4.15534179612371,0.803447400017814,467.945003843494,16304.6126814702,8174.71489920415,16358.2524522229,49590.8609069035,17.3635985823471,0.196344010992472,0.00606487986426615
4290,7,"BMI Diphtheria Incidents_HIV GDP_per_capita Thinness_ten_nineteen_years Thinness_five_nine_years Economy_status_Developed",0.804740601680356,0.80426202472369,4.15543996765801,0.803418218518996,468.101686624392,16304.7480060557,8174.84954858918,16358.3877768084,49593.2041405775,17.3644190353127,0.196353288506309,0.0060651664378498
4291,7,"Alcohol_consumption Measles BMI Diphtheria Incidents_HIV GDP_per_capita Population_mln",0.804730041686978,0.804251438847975,4.15555233312067,0.803476728333707,468.281027604407,16304.9028923429,8175.00366210403,16358.5426630956,49595.8862337921,17.365358135564,0.196363907659314,0.00606549445339206
4292,7,"Hepatitis_B Diphtheria Incidents_HIV GDP_per_capita Population_mln Thinness_ten_nineteen_years Schooling",0.804723410785984,0.804244791694773,4.15562288883341,0.803522520555451,468.393640580574,16305.0001452853,8175.10042984038,16358.639916038,49597.5703915302,17.3659478216146,0.196370575708212,0.0060657004230842
4293,7,"Diphtheria Incidents_HIV GDP_per_capita Population_mln Thinness_ten_nineteen_years Schooling Economy_status_Developed",0.804721697964885,0.804243074675583,4.15564111381108,0.803517559043348,468.422729520645,16305.0252660544,8175.12542528124,16358.6650368071,49598.0054245537,17.3661001428015,0.196372298124948,0.00606575362689992
4294,7,"Hepatitis_B Measles Diphtheria Incidents_HIV GDP_per_capita Schooling Economy_status_Developed",0.804688759884424,0.804210055864533,4.15599157023279,0.803400391962849,468.982118851506,16305.5083033736,8175.60605288179,16359.1480741263,49606.3712443932,17.3690293264222,0.19640542073247,0.0060667767527615
4295,7,"Diphtheria Incidents_HIV GDP_per_capita Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Schooling",0.804663820246785,0.804185055100331,4.15625690471934,0.803459019469046,469.405670164023,16305.8739892512,8175.96991468351,16359.5137600039,49612.7055696614,17.3712472084923,0.196430500087967,0.00606755143021357
4296,7,"Hepatitis_B Measles Diphtheria Incidents_HIV GDP_per_capita Thinness_five_nine_years Schooling",0.804659563208404,0.804180787628032,4.15630219394529,0.803359313896511,469.477967693748,16305.9364048523,8176.03201896804,16359.576175605,49613.7867989147,17.3716257869317,0.196434780975302,0.00606768366275414
4297,7,"Alcohol_consumption Measles BMI Diphtheria Incidents_HIV GDP_per_capita Economy_status_Developed",0.804574047100516,0.804095061921841,4.15721186708075,0.803288447730377,470.930292713909,16307.1899319895,8177.27929489902,16360.8297027423,49635.5067152532,17.3792307347315,0.196520776165027,0.0060703399724218
4298,7,"Measles Diphtheria Incidents_HIV GDP_per_capita Thinness_ten_nineteen_years Thinness_five_nine_years Schooling",0.804570240888083,0.804091246380456,4.15725235083998,0.803247965090169,470.994933840407,16307.2457121256,8177.33479691585,16360.8854828784,49636.4734409104,17.3795692212176,0.196524603700779,0.00607045820136289
4299,7,"Hepatitis_B Diphtheria Incidents_HIV GDP_per_capita Population_mln Thinness_five_nine_years Schooling",0.804563574143306,0.804084563295618,4.15732325893547,0.803363792873539,471.108155553639,16307.3434108153,8177.43200849098,16360.983181568,49638.1667024771,17.380162094856,0.196531307794267,0.00607066528443815
4300,7,"Diphtheria Incidents_HIV GDP_per_capita Population_mln Thinness_five_nine_years Schooling Economy_status_Developed",0.804557940831558,0.804078916176733,4.15738317440181,0.80335384961074,471.203826413778,16307.4259623266,8177.51414842018,16361.0657330793,49639.5974862544,17.3806630652912,0.196536972665184,0.00607084026691602
4301,7,"Measles BMI Polio Diphtheria Incidents_HIV GDP_per_capita Population_mln",0.804555248472505,0.804076217218761,4.15741180981869,0.803236897476273,471.249550903731,16307.4654157751,8177.55340516652,16361.1051865278,49640.2813084586,17.380902496792,0.196539680107481,0.00607092389723501
4302,7,"Measles Diphtheria Incidents_HIV GDP_per_capita Thinness_ten_nineteen_years Schooling Economy_status_Developed",0.804545656641645,0.804066601878512,4.15751382509751,0.803234219379227,471.412449523543,16307.6059686899,8177.69325734723,16361.2457394426,49642.7175016969,17.3817554983468,0.196549325674088,0.00607122183961887
4303,7,"Alcohol_consumption Hepatitis_B Diphtheria Incidents_HIV GDP_per_capita Thinness_ten_nineteen_years Schooling",0.804517421095916,0.804038297128014,4.15781411372364,0.80320350116178,471.891975434313,16308.0196753444,8178.10490160302,16361.6594460971,49649.8889423314,17.3842664855359,0.196577719402146,0.00607209889488886
4304,7,"Measles Diphtheria Incidents_HIV GDP_per_capita Thinness_five_nine_years Schooling Economy_status_Developed",0.804464085855367,0.803984831163836,4.15838128163489,0.80315405514084,472.797770917977,16308.800979209,8178.88231117687,16362.4407499617,49663.4353605586,17.3890095886808,0.196631353439561,0.00607375559932264
4305,7,"Alcohol_consumption Hepatitis_B Diphtheria Incidents_HIV GDP_per_capita Thinness_five_nine_years Schooling",0.804395770570275,0.80391634843932,4.15910763463168,0.803082575466139,473.957973366956,16309.8014133588,8179.87776004179,16363.4411841115,49680.7865042611,17.395084867244,0.196700051443337,0.00607587761535823
4306,7,"Alcohol_consumption Diphtheria Incidents_HIV GDP_per_capita Thinness_ten_nineteen_years Thinness_five_nine_years Schooling",0.80436674362266,0.803887250347225,4.15941622131534,0.803055944915366,474.450939701856,16310.2263888846,8180.30061828009,16363.8661596373,49688.1589501,17.3976662338058,0.196729241006905,0.00607677925323064
4307,7,"Hepatitis_B BMI Diphtheria Incidents_HIV GDP_per_capita Thinness_ten_nineteen_years Economy_status_Developed",0.80426781039731,0.80378807463848,4.16046781258842,0.80304642677305,476.131128406052,16311.674369366,8181.74138658745,16365.3141401187,49713.2866299109,17.4064643659125,0.196828728480016,0.00607985232670696
4308,7,"Hepatitis_B Diphtheria Incidents_HIV GDP_per_capita Population_mln Schooling Economy_status_Developed",0.804205236181851,0.803725347054846,4.1611327957118,0.803009177851262,477.193829936464,16312.5898238604,8182.65228282953,16366.2295946132,49729.1796208137,17.4120290911312,0.196891653251304,0.00608179601307873
4309,7,"Alcohol_consumption Hepatitis_B BMI Diphtheria Incidents_HIV GDP_per_capita Economy_status_Developed",0.803889443299841,0.803408780170674,4.16448714152395,0.802658964437253,482.556958767492,16317.2053825807,8187.24487721976,16370.8451533334,49809.3866735776,17.4401125533296,0.197209215281112,0.00609160520232013
4310,7,"Alcohol_consumption BMI Diphtheria Incidents_HIV GDP_per_capita Thinness_ten_nineteen_years Economy_status_Developed",0.803866308080392,0.803385588247256,4.16473277715979,0.80257932013909,482.94986554123,16317.5432295667,8187.58104442726,16371.1830003194,49815.2627014198,17.4421699684832,0.197232480109634,0.00609232383075872
4311,7,"Hepatitis_B Measles BMI Polio Incidents_HIV GDP_per_capita Population_mln",0.803649163904636,0.803167911855383,4.16703757571256,0.802402358277177,486.637637672369,16320.712276693,8190.73434266263,16374.3520474458,49870.4143383135,17.4614806008592,0.197450840779372,0.00609906878428365
4312,7,"Alcohol_consumption Hepatitis_B BMI Diphtheria Incidents_HIV GDP_per_capita Population_mln",0.803596177322085,0.803114795403757,4.16759978922539,0.802396544674639,487.537511877026,16321.4850419293,8191.50326966021,16375.124812682,49883.8722022,17.466192697847,0.197504124205522,0.00610071465866874
4313,7,"Hepatitis_B BMI Polio Diphtheria Incidents_HIV GDP_per_capita Population_mln",0.803571382466148,0.803089939776114,4.16786284870613,0.802313557426408,487.958604353496,16321.8465826792,8191.86301495934,16375.4863534319,49890.1697549053,17.4683977044798,0.197529057968215,0.00610148483889748
4314,7,"Measles BMI Polio Incidents_HIV GDP_per_capita Population_mln Thinness_ten_nineteen_years",0.803436961269049,0.802955189115296,4.16928869313001,0.80213624801021,490.241487340209,16323.8058218506,8193.81252746037,16377.4455926034,49924.3108919054,17.4803517820492,0.197664232225242,0.00610566024320682
4315,7,"Alcohol_consumption Hepatitis_B BMI Polio Diphtheria Incidents_HIV GDP_per_capita",0.803426406879046,0.802944608856691,4.16940062594429,0.802093688675929,490.420733157769,16323.9595992935,8193.96554169622,16377.5993700462,49926.9915619395,17.4812903839923,0.19767484574348,0.00610598808469648
4316,7,"Hepatitis_B Diphtheria Incidents_HIV GDP_per_capita Thinness_ten_nineteen_years Schooling Economy_status_Developed",0.803388578293276,0.802906687553799,4.16980178598667,0.802102365515035,491.063178223953,16324.5106938973,8194.51390145003,16378.15046465,49936.5995029279,17.4846544802687,0.197712886254101,0.00610716311991005
4317,7,"Hepatitis_B Diphtheria Incidents_HIV GDP_per_capita Thinness_ten_nineteen_years Thinness_five_nine_years Schooling",0.803354132394162,0.802872157228461,4.17016704015126,0.802070317722047,491.648174926454,16325.0124166015,8195.01313467897,16378.6521873542,49945.3482879864,17.487717754208,0.197747525127439,0.00610823308178142
4318,7,"Hepatitis_B Diphtheria Incidents_HIV GDP_per_capita Thinness_five_nine_years Schooling Economy_status_Developed",0.803310315669987,0.802828233110355,4.17063161355855,0.802025245117139,492.392316894467,16325.650503334,8195.64805581728,16379.2902740867,49956.4771338473,17.4916143756555,0.197791587323458,0.00610959412113301
4319,7,"Diphtheria Incidents_HIV GDP_per_capita Thinness_ten_nineteen_years Thinness_five_nine_years Schooling Economy_status_Developed",0.803301093508125,0.802818988345155,4.17072938632458,0.802010424825537,492.548937404254,16325.7847841555,8195.78167053323,16379.4245549082,49958.8194362398,17.492434502545,0.197800861150093,0.00610988058082249
4320,7,"Alcohol_consumption Measles BMI Polio Diphtheria Incidents_HIV GDP_per_capita",0.803199254668259,0.802716899900289,4.17180892277807,0.801801243002685,494.278472328301,16327.2672070371,8197.25674144049,16380.9069777898,49984.6851022121,17.5014910309616,0.197903270515672,0.00611304390877975
4321,7,"Alcohol_consumption BMI Polio Diphtheria Incidents_HIV GDP_per_capita Thinness_five_nine_years",0.803172545549486,0.802690125317989,4.17209200493694,0.801780205691012,494.732074841548,16327.6558728712,8197.64348021239,16381.2956436239,49991.4688513743,17.5038662729958,0.197930129265363,0.00611387355002706
4322,7,"Measles BMI Polio Incidents_HIV GDP_per_capita Population_mln Thinness_five_nine_years",0.803087772039217,0.802605144029509,4.17299036744139,0.801805190011431,496.171788283266,16328.8891310263,8198.87062506616,16382.528901779,50013.0001581213,17.5114051815864,0.198015377697258,0.00611650679305517
4323,7,"Alcohol_consumption Measles BMI Polio Incidents_HIV GDP_per_capita Thinness_five_nine_years",0.803076818012817,0.802594163155005,4.17310643542617,0.801705592845118,496.357821148948,16329.0484479938,8199.02915244657,16382.6882187466,50015.7823303091,17.5123793231958,0.198026393090753,0.00611684704808952
4324,7,"Alcohol_consumption BMI Diphtheria Incidents_HIV GDP_per_capita Population_mln Thinness_five_nine_years",0.802963607261319,0.802480674926175,4.17430581842694,0.801705504397407,498.280485907818,16330.6944828767,8200.66703149336,16384.3342536294,50044.5363055763,17.5224471557572,0.198140238076153,0.00612036361147289
4325,7,"BMI Polio Diphtheria Incidents_HIV GDP_per_capita Population_mln Thinness_ten_nineteen_years",0.802795409151488,0.802312064566075,4.17608711518471,0.801474644901859,501.137004162493,16333.1382644004,8203.09871133379,16386.7780351531,50087.2563142861,17.5374050143043,0.198309378472313,0.00612558819753346
4326,7,"Alcohol_consumption BMI Diphtheria Incidents_HIV GDP_per_capita Population_mln Thinness_ten_nineteen_years",0.802647079132288,0.802163370992907,4.1776573693134,0.801385374928138,503.65610148164,16335.2916498126,8205.24143990395,16388.9314205653,50124.9301009804,17.5505960034759,0.198458539472013,0.00613019563902882
4327,7,"Alcohol_consumption BMI Polio Diphtheria Incidents_HIV GDP_per_capita Thinness_ten_nineteen_years",0.802442704862903,0.801958495806194,4.17981995382878,0.80103647880937,507.127001552232,16338.2560094875,8208.19113972597,16391.8957802402,50176.8383571255,17.5687710080298,0.198664058695288,0.00613654393247898
4328,7,"Alcohol_consumption Hepatitis_B Measles BMI Polio Incidents_HIV GDP_per_capita",0.802433154603095,0.801948922138887,4.17992098245458,0.801100896062028,507.289194168465,16338.3944568325,8208.32890269217,16392.0342275852,50179.263991888,17.5696203126709,0.198673662457952,0.0061368405835788
4329,7,"BMI Polio Diphtheria Incidents_HIV GDP_per_capita Population_mln Thinness_five_nine_years",0.802403545208674,0.80191924017242,4.18023419364127,0.801091319473167,507.79205223125,16338.8236530951,8208.7559775006,16392.4634238478,50186.7843712123,17.5722534762294,0.198703437731334,0.00613776031347059
4330,7,"Alcohol_consumption BMI Polio Incidents_HIV GDP_per_capita Thinness_ten_nineteen_years Thinness_five_nine_years",0.80231033173541,0.801825798234761,4.18122006205163,0.800870804254885,509.375102054031,16340.1743880529,8210.10003762112,16393.8141588056,50210.4593125878,17.5805429507613,0.19879717340893,0.00614065571945084
4331,7,"BMI Polio Incidents_HIV GDP_per_capita Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years",0.80222325757008,0.801738510652359,4.18214078838203,0.800895106047435,510.8538876541,16341.4355844873,8211.35500394166,16395.07535524,50232.5749541075,17.5882864566153,0.19888473538471,0.00614336042565044
4332,7,"Hepatitis_B Measles BMI Diphtheria Incidents_HIV GDP_per_capita Population_mln",0.802190977884571,0.801706151849975,4.18248206380157,0.800950769320272,511.402095425299,16341.9029876538,8211.8200987629,16395.5427584066,50240.7735506759,17.5911570891704,0.198917195908793,0.00614436310038393
